coord,k562
chr19:50741422-50741660,1
chr19:50815548-50815691,0
chr19:50835999-50836358,0
chr19:5091141-5091521,1
chr19:5091663-5091874,0
chr19:50962245-50962532,0
chr19:511222-511648,0
chr19:51123597-51123956,0
chr19:51124049-51124095,0
chr19:51132111-51132266,0
chr19:51136868-51137095,0
chr19:51137190-51137617,1
chr19:51162305-51162335,0
chr19:51168960-51169113,0
chr19:5127825-5128019,0
chr19:51292915-51293315,0
chr19:51294213-51294425,0
chr19:5130303-5130820,0
chr19:51312672-51313035,0
chr19:51319065-51319430,0
chr1:95134215-95134621,0
chr19:51342568-51343036,0
chr19:51362818-51363201,0
chr19:51392821-51392993,0
chr19:5139330-5139593,0
chr19:51395499-51395793,1
chr19:51406315-51406447,0
chr19:5141784-5142022,0
chr19:51422032-51422143,0
chr19:51427231-51427524,0
chr19:51431138-51431629,0
chr19:51434556-51434744,0
chr19:51435383-51435896,0
chr19:51440747-51441276,0
chr19:51456647-51457003,0
chr19:51461230-51461369,0
chr19:51461652-51462085,0
chr19:51462311-51462359,0
chr19:5147740-5147757,0
chr19:51486345-51486643,0
chr19:51546703-51547047,1
chr19:51548429-51548808,1
chr19:51571733-51571989,0
chr19:51572494-51572641,1
chr19:51595173-51595230,0
chr19:51621219-51621485,0
chr19:51651222-51651481,0
chr19:51668203-51668699,0
chr19:51689587-51690297,1
chr19:51690380-51690744,0
chr19:51690803-51691251,1
chr19:51691339-51692117,1
chr19:51714776-51715102,0
chr19:51724502-51725057,0
chr19:51726062-51726563,0
chr19:51736049-51736497,0
chr19:51739898-51740064,0
chr19:51740439-51740621,0
chr19:51742852-51743189,0
chr19:51754148-51754413,0
chr19:51761833-51762029,0
chr19:51763669-51763888,0
chr19:51766439-51766816,0
chr19:51771326-51771900,0
chr19:51773164-51773382,0
chr19:51788960-51789452,0
chr19:51796001-51796567,1
chr1:95179704-95179940,0
chr19:51798160-51798293,0
chr19:51799086-51799909,0
chr19:51800359-51800819,0
chr19:51805564-51805670,0
chr19:51807160-51807532,0
chr19:51809832-51810185,0
chr19:51815125-51815304,0
chr19:51816793-51817048,0
chr19:51820085-51820425,0
chr19:51820905-51821437,0
chr19:51822334-51822738,0
chr19:51830293-51830666,0
chr19:51847617-51848068,0
chr1:95198691-95199018,0
chr19:52083423-52083798,0
chr19:52390979-52391386,0
chr19:52493363-52493481,0
chr19:5250843-5251447,0
chr19:52528593-52528765,0
chr19:52536588-52536681,0
chr19:52625224-52625587,0
chr19:52626306-52626474,1
chr19:52628966-52629212,1
chr19:52642041-52642292,1
chr19:52647398-52647719,0
chr19:52688922-52689313,0
chr19:52733921-52734270,1
chr19:5273761-5274044,0
chr19:5287511-5287807,0
chr19:52921984-52922161,0
chr19:52941476-52941851,1
chr19:52943043-52943107,0
chr19:52946482-52946739,0
chr19:5307776-5308010,0
chr19:5308597-5308763,0
chr19:53131810-53132126,0
chr19:53132187-53132505,0
chr19:53157010-53157306,0
chr19:5322256-5322559,0
chr19:53224149-53224533,1
chr19:5338448-5338948,0
chr19:5339369-5339819,0
chr19:53413937-53414320,0
chr19:53433138-53433238,0
chr19:53545259-53545386,0
chr19:53553960-53554087,0
chr19:53594993-53595435,0
chr19:53612823-53612981,0
chr19:53622516-53622592,0
chr19:53642466-53642827,0
chr19:53660078-53660439,0
chr19:53785296-53785503,0
chr19:53844958-53845102,0
chr19:53849301-53849554,0
chr19:53851846-53852211,0
chr19:53861431-53861648,0
chr19:53870481-53870720,1
chr19:53908181-53908492,0
chr19:53930071-53930177,0
chr19:5394429-5395268,0
chr19:53960308-53960643,0
chr19:53961293-53961689,0
chr19:53961879-53962327,0
chr1:9539869-9540146,1
chr19:54020134-54020527,0
chr19:5407474-5407637,0
chr19:54101972-54102305,0
chr19:54113091-54113301,0
chr19:54158943-54159314,0
chr19:54210851-54211225,0
chr19:54237607-54238041,0
chr19:5424614-5424965,0
chr19:54271186-54271409,0
chr19:54271721-54271976,0
chr19:54272276-54272408,0
chr19:54282736-54283021,0
chr19:54289368-54289562,0
chr19:54316833-54317141,0
chr19:54318974-54319277,0
chr19:54339744-54339905,0
chr19:5435151-5435421,0
chr19:54361608-54362242,0
chr19:54369096-54369257,0
chr19:54369676-54370060,0
chr19:54372450-54372820,0
chr19:54373568-54374541,0
chr19:54375199-54375557,0
chr19:54383372-54383730,0
chr19:54389643-54389796,0
chr19:54405354-54405679,0
chr19:54425423-54425688,0
chr19:54468500-54468860,0
chr19:54470733-54471372,0
chr19:54523421-54523727,0
chr19:54612563-54612663,0
chr1:95462535-95462741,0
chr19:54643152-54643277,0
chr19:54660360-54660589,0
chr19:54661104-54661336,0
chr19:5478168-5478410,0
chr19:54809196-54809233,0
chr19:54859497-54859837,0
chr19:54871823-54872004,0
chr19:54875586-54875720,0
chr19:55028833-55029190,0
chr19:55034733-55035041,0
chr19:55107912-55107953,0
chr19:55115442-55115860,1
chr19:55116006-55116423,1
chr19:55118447-55118986,0
chr19:5517213-5517502,0
chr19:55188600-55188916,0
chr19:55251217-55251546,0
chr19:55253829-55254373,0
chr19:55276411-55276698,0
chr19:55283184-55283652,0
chr19:55321466-55322064,0
chr19:55323393-55323468,0
chr19:55324760-55324918,0
chr19:55338752-55339140,0
chr19:5536536-5536815,0
chr19:55374172-55374675,0
chr19:55398288-55398387,0
chr19:55398706-55399050,0
chr19:55405802-55406013,0
chr19:55426033-55426486,0
chr19:55447383-55447758,0
chr19:55449325-55449889,0
chr19:55451132-55451699,0
chr19:55451729-55452524,0
chr19:55466246-55466516,0
chr19:55472550-55472703,0
chr19:55473734-55473920,0
chr19:55520001-55520210,0
chr19:55552740-55552911,0
chr19:55581994-55582076,0
chr19:55585715-55586101,0
chr19:55587302-55587732,0
chr19:555976-556322,1
chr19:55607437-55607765,0
chr19:55636714-55637009,0
chr19:55675738-55676291,0
chr19:55694216-55694563,0
chr19:55753264-55753625,0
chr19:5578305-5578485,0
chr19:5585966-5586121,0
chr19:56091320-56091443,0
chr19:56106470-56106718,0
chr19:56110516-56110796,0
chr19:56111680-56111905,0
chr19:56112442-56112661,0
chr19:56162304-56162570,0
chr19:56217743-56218065,0
chr19:5621996-5622027,0
chr19:5625871-5625905,0
chr19:56277774-56278117,0
chr19:56284517-56284536,0
chr19:56285351-56285567,0
chr19:56291440-56291528,0
chr19:56305458-56306286,0
chr19:56324518-56325024,0
chr19:56404740-56405021,0
chr19:56478608-56478744,0
chr19:56508854-56509214,0
chr19:56838057-56838389,0
chr19:56839776-56840298,0
chr19:56933317-56933743,0
chr19:56956357-56956743,0
chr19:56983292-56983525,0
chr19:57010083-57010106,0
chr19:57010501-57010977,0
chr19:57055101-57055361,0
chr19:57071546-57071802,0
chr19:57087949-57088353,0
chr19:57269948-57270297,0
chr19:57281121-57281439,0
chr19:573434-573573,0
chr19:57433465-57433637,0
chr19:57458235-57458512,0
chr19:57465160-57465383,0
chr19:57559045-57559190,0
chr19:57614852-57615093,0
chr19:57664321-57664678,0
chr19:5767346-5767428,0
chr19:57682662-57682963,0
chr19:57705819-57706071,0
chr19:57707111-57707261,0
chr19:57726389-57726787,0
chr19:57816788-57817012,0
chr19:57826224-57826405,0
chr19:57865899-57866276,0
chr19:57887360-57887836,0
chr19:57902257-57902638,0
chr19:57904455-57904622,0
chr19:57968660-57968885,0
chr19:57990537-57990829,0
chr19:58021068-58021162,0
chr19:5804033-5804367,1
chr19:58045914-58046294,1
chr19:58118961-58119277,0
chr1:95814773-95814782,0
chr19:58204253-58204402,0
chr19:5826665-5827031,0
chr19:58268029-58268246,0
chr19:58273340-58273698,0
chr19:5829084-5829613,0
chr19:58360049-58360431,0
chr19:58400372-58400689,0
chr19:58427550-58427666,0
chr19:58518268-58518623,0
chr19:58576052-58576497,1
chr19:5862872-5863101,0
chr19:5864113-5864344,0
chr19:5864799-5864964,0
chr19:5865244-5865387,0
chr19:5880668-5880907,0
chr19:5898979-5899020,0
chr1:9593499-9593508,0
chr19:5952992-5953242,0
chr19:5962029-5962469,0
chr19:5966183-5966570,0
chr19:5968066-5968296,0
chr19:5989807-5989904,0
chr1:96036881-96037029,0
chr1:96059728-96060151,0
chr19:6060299-6060496,0
chr1:96060456-96061440,0
chr19:6060947-6061135,1
chr19:6062034-6062735,0
chr19:6063565-6063983,0
chr19:6066691-6067197,0
chr1:96072602-96072980,0
chr1:96075668-96076093,0
chr19:6087945-6088238,0
chr19:6092276-6092955,0
chr19:6103537-6103637,0
chr19:6108680-6108911,0
chr19:6111436-6111664,0
chr19:6133283-6133656,0
chr19:6189124-6189401,0
chr1:96211196-96211555,0
chr19:6223082-6223176,0
chr19:6228777-6229110,0
chr1:96234314-96234757,0
chr19:6238215-6238616,0
chr19:6241730-6242039,0
chr19:6271718-6272411,0
chr19:6273743-6274262,0
chr19:6276486-6276766,0
chr1:9629165-9629530,0
chr1:96357236-96357438,0
chr1:96361450-96361784,0
chr1:96362563-96362977,0
chr1:96366704-96366920,0
chr19:6371838-6371842,0
chr19:6394880-6395207,0
chr1:9640645-9640655,0
chr19:6423538-6423942,0
chr19:6462372-6462623,0
chr19:646977-647139,0
chr1:96472520-96472806,0
chr1:96473904-96474238,0
chr19:6489522-6489678,0
chr19:6516958-6517167,0
chr19:6518016-6518357,0
chr19:6528953-6529109,0
chr19:6556464-6556750,0
chr1:96560174-96560634,0
chr1:96564439-96564707,0
chr19:6577459-6577839,0
chr19:6579827-6579995,0
chr19:6587263-6587670,0
chr19:6588113-6588223,0
chr19:6588377-6589215,0
chr19:6593591-6593928,0
chr19:6594132-6594223,0
chr19:6599992-6600280,0
chr19:6601510-6601852,0
chr19:660293-660821,0
chr19:6639503-6639773,0
chr19:6660377-6660659,0
chr19:6668622-6668931,0
chr19:6669541-6669680,0
chr19:6674740-6675139,1
chr1:96722386-96722766,0
chr19:675340-675838,0
chr19:6766031-6766286,0
chr19:6773379-6773520,0
chr19:6773731-6774090,0
chr19:678997-679265,1
chr19:6801117-6801456,0
chr19:6802436-6802714,0
chr19:6803158-6803379,0
chr1:96843196-96843520,0
chr1:96865840-96866269,0
chr19:6892115-6892514,0
chr1:96968348-96968674,0
chr19:6971464-6971878,0
chr1:9701720-9701894,0
chr1:97094193-97094569,0
chr1:97120154-97120187,0
chr1:97158137-97158345,0
chr19:7196736-7197113,0
chr19:719891-720284,0
chr1:97202413-97202672,0
chr19:7202553-7202910,0
chr19:7243086-7243265,0
chr19:7254609-7254873,0
chr19:7266017-7266404,0
chr1:97266227-97266411,0
chr19:7345618-7345914,0
chr19:7349830-7350217,0
chr19:7357421-7357823,0
chr19:7391193-7391549,0
chr19:7391595-7391702,0
chr1:97396232-97396238,0
chr19:7460490-7460677,0
chr19:7473048-7473300,0
chr19:7482492-7482625,0
chr1:97483645-97483760,0
chr19:7492150-7492558,0
chr1:97495636-97496008,0
chr19:751766-752111,0
chr19:7523450-7523869,0
chr19:752648-753043,0
chr1:97529145-97529959,0
chr19:753171-753320,0
chr19:7543665-7543830,0
chr19:7544714-7544963,0
chr1:97564958-97565313,0
chr1:9757944-9758299,0
chr19:7596468-7596533,0
chr19:7597042-7597428,0
chr19:7600121-7600377,0
chr1:9760354-9760708,0
chr1:97605169-97605451,0
chr19:7608394-7608485,0
chr19:7637490-7637882,1
chr1:97646010-97646331,0
chr19:7649470-7649672,0
chr19:7655650-7655991,0
chr19:7658440-7658700,0
chr1:97666018-97666149,0
chr19:7670937-7671049,0
chr19:7674408-7674631,0
chr19:7681418-7681598,0
chr19:7692425-7692987,0
chr19:7705722-7706005,0
chr19:7706624-7706717,0
chr19:7707041-7707394,0
chr19:7751343-7751634,0
chr1:97767384-97767777,0
chr1:97792999-97793113,0
chr19:7828932-7829087,0
chr19:7831611-7831909,0
chr19:7833486-7833727,0
chr1:97868667-97868997,0
chr19:789337-789721,0
chr1:97901121-97901237,0
chr19:791656-792058,1
chr19:7923609-7924137,0
chr1:97937817-97938208,0
chr1:97943240-97943615,0
chr19:7944294-7944497,1
chr1:97948876-97949242,0
chr19:795022-795223,0
chr1:97953829-97953896,0
chr1:97960132-97960509,0
chr1:9796728-9796925,0
chr1:97984998-97985363,0
chr19:7986432-7986572,0
chr1:97993902-97994301,0
chr19:8005081-8005251,0
chr19:800594-800755,0
chr19:8011082-8011309,0
chr19:8021026-8021269,0
chr1:98028688-98029102,0
chr1:98033687-98034016,0
chr1:98040550-98040747,0
chr1:98047267-98047588,0
chr19:8050573-8050890,1
chr1:98052990-98053364,0
chr19:8161253-8161436,1
chr1:98177153-98177288,0
chr19:8194579-8194729,0
chr19:8208081-8208499,0
chr1:98211586-98211626,0
chr19:823657-823955,1
chr19:8248461-8248956,0
chr1:9825309-9825637,0
chr19:828898-829277,0
chr1:9829477-9829822,0
chr1:983072-983175,0
chr1:98323414-98323672,0
chr1:98323914-98324345,0
chr19:8342633-8342775,0
chr19:8361966-8362330,0
chr1:9836558-9836812,0
chr19:8367481-8367595,0
chr1:98402960-98403056,0
chr19:8423900-8424252,0
chr1:9844056-9844290,0
chr19:8453817-8454056,0
chr19:8500051-8500446,0
chr19:8501907-8502295,0
chr19:8503627-8503782,0
chr19:8515394-8515634,0
chr1:9852390-9852769,0
chr19:8540989-8541362,0
chr19:8542256-8542567,0
chr19:8567883-8568077,0
chr19:8571095-8571312,0
chr19:8573553-8573985,0
chr19:8575446-8576099,0
chr19:8576584-8576951,0
chr19:8609534-8610125,0
chr19:8611540-8611564,0
chr19:863983-864014,0
chr19:8639902-8640578,0
chr19:867005-867403,0
chr1:98694420-98694557,0
chr19:8828963-8829263,0
chr1:98854307-98854530,0
chr1:98871276-98871297,0
chr19:888565-888780,1
chr1:98951925-98952279,0
chr19:8984986-8985288,0
chr1:99002531-99002804,0
chr19:9008726-9008855,0
chr19:9009918-9010162,0
chr19:9018259-9018439,0
chr19:907464-907615,1
chr19:909116-909504,1
chr19:9140730-9141100,0
chr19:9179110-9179155,0
chr19:925080-925217,1
chr1:99255692-99255775,0
chr19:926594-926939,1
chr19:9270325-9270542,0
chr1:99318779-99319037,0
chr19:933164-933556,0
chr19:934999-935434,0
chr1:99374251-99374519,0
chr1:99394999-99395386,0
chr19:940549-941172,0
chr1:99441819-99442008,0
chr19:947433-948269,0
chr1:99526646-99526648,0
chr19:953249-953565,1
chr1:99534632-99534837,0
chr19:954661-955147,1
chr19:958944-959162,1
chr1:99590924-99591246,0
chr19:9622520-9622844,0
chr19:9638149-9638495,0
chr1:99638888-99639130,0
chr1:99647978-99648480,1
chr1:99662594-99663110,0
chr19:9666007-9666420,1
chr1:99672650-99673112,0
chr19:9673147-9673300,1
chr1:99704395-99704662,0
chr19:9745321-9745598,0
chr19:9791654-9792167,0
chr19:980601-980803,1
chr19:9808787-9809049,0
chr1:998229-998348,0
chr19:9826926-9827201,0
chr19:9849854-9849971,0
chr19:9850234-9850396,0
chr19:9850960-9851117,0
chr19:9863018-9863165,0
chr19:9863418-9863811,0
chr19:9866142-9866355,0
chr19:9869033-9869584,0
chr19:9875166-9875457,0
chr19:9912407-9912984,0
chr1:9993825-9994132,0
chr19:9945314-9945872,0
chr1:99956795-99957040,0
chr1:99959000-99959232,0
chr19:996297-996823,0
chr20:10132016-10132225,0
chr20:10216598-10216696,0
chr20:10251980-10252149,0
chr20:10271957-10272163,0
chr20:10318729-10318854,0
chr20:10326631-10326799,0
chr20:10327071-10327089,0
chr20:10454377-10454478,0
chr20:10466437-10466703,0
chr20:10470374-10470642,0
chr20:10475341-10475484,0
chr20:10487899-10488274,0
chr20:10488496-10489064,0
chr20:10490853-10491102,0
chr20:10492006-10492519,0
chr20:10501833-10502130,0
chr20:10504817-10505135,0
chr20:10511618-10511836,0
chr20:10540475-10541517,0
chr20:10552299-10552577,0
chr20:10592986-10593167,0
chr20:10659273-10659590,0
chr20:10660441-10660791,1
chr20:10670720-10670950,0
chr20:10671139-10672208,0
chr20:10674566-10675040,0
chr20:10711385-10711578,0
chr20:10761787-10762187,0
chr20:10812827-10813164,0
chr20:10857403-10857761,0
chr20:10882888-10883194,0
chr20:1102617-1102854,0
chr20:11117827-11118032,0
chr20:1117155-1117357,0
chr20:11179072-11179287,0
chr20:11261564-11261644,0
chr20:1138892-1139161,0
chr20:11514609-11515209,0
chr20:11543484-11543743,0
chr20:11579382-11579571,0
chr20:11687274-11687683,0
chr20:11687735-11688071,0
chr20:11807574-11807795,0
chr20:11814344-11814544,0
chr20:11850377-11850540,0
chr20:1186645-1187031,0
chr20:1187630-1188264,1
chr20:11878576-11878661,0
chr20:11959053-11959125,0
chr20:12054670-12054847,0
chr20:12074394-12074646,0
chr20:12130119-12130314,0
chr20:12172276-12172506,0
chr20:12201117-12201124,0
chr20:1247603-1247773,0
chr20:12656881-12657099,0
chr20:12753846-12754027,0
chr20:1277887-1278325,0
chr20:1278493-1278641,0
chr20:1286746-1286936,0
chr20:12919856-12919885,0
chr20:12935766-12935913,0
chr20:13009761-13010058,0
chr20:1302683-1302742,0
chr20:13054451-13054832,0
chr20:13055854-13056196,0
chr20:13107433-13107793,0
chr20:13161631-13161634,0
chr20:13202662-13202802,0
chr20:13231054-13231279,0
chr20:1323399-1323536,0
chr20:1324324-1324907,0
chr20:1327068-1327617,0
chr20:1330214-1330618,0
chr20:13348804-13349211,0
chr20:1337000-1337355,0
chr20:13398369-13398498,0
chr20:13399374-13399514,0
chr20:13440678-13441062,0
chr20:13454289-13454613,0
chr20:13493239-13493456,0
chr20:1352365-1352627,0
chr20:1352953-1353201,0
chr20:1357902-1358276,0
chr20:13659768-13660069,0
chr20:13753727-13754078,0
chr20:13776966-13777317,0
chr20:13863300-13863594,0
chr20:1391925-1392601,0
chr20:14055505-14055760,0
chr20:1416041-1416349,0
chr20:1418157-1418494,0
chr20:1423931-1424333,0
chr20:14268095-14268394,0
chr20:14285977-14286261,0
chr20:1434953-1435337,0
chr20:1465936-1466129,0
chr20:14716395-14716567,0
chr20:14788578-14788788,0
chr20:14819379-14819597,0
chr20:1489543-1489990,0
chr20:1490738-1491056,0
chr20:1493645-1493802,0
chr20:15031673-15031804,0
chr20:15101532-15101750,0
chr20:15301598-15301618,0
chr20:1534593-1534725,0
chr20:15627226-15627619,0
chr20:1567537-1567933,0
chr20:1577768-1577854,0
chr20:15825015-15825398,0
chr20:15837308-15837389,0
chr20:15894995-15895310,0
chr20:15895835-15896225,0
chr20:15906276-15906602,0
chr20:15909024-15909482,0
chr20:15931379-15931704,0
chr20:15934417-15934644,0
chr20:15945766-15946235,0
chr20:15955889-15956132,0
chr20:15968586-15968673,0
chr20:15969040-15969072,0
chr20:15978166-15978518,0
chr20:15981436-15981715,0
chr20:16010332-16010527,0
chr20:16158742-16159005,0
chr20:16237316-16237536,0
chr20:1631736-1632056,0
chr20:16350504-16350903,0
chr20:16392496-16392747,0
chr20:16574880-16575311,1
chr20:16581602-16581906,0
chr20:16605415-16605538,0
chr20:16744378-16744684,0
chr20:16947750-16947816,0
chr20:17228844-17229178,0
chr20:17348163-17348511,0
chr20:17421805-17422156,0
chr20:17460343-17460432,0
chr20:17504450-17505129,0
chr20:17538647-17539133,0
chr20:17573894-17574291,0
chr20:17610660-17610838,0
chr20:17612461-17612861,0
chr20:1764222-1764362,0
chr20:17657131-17657285,1
chr20:1767024-1767340,0
chr20:17767050-17767318,0
chr20:17806691-17806900,0
chr20:17836350-17836588,0
chr20:17850305-17850709,0
chr20:17859019-17859389,0
chr20:1786280-1786658,0
chr20:17872511-17872605,0
chr20:17873964-17874217,0
chr20:17895692-17896090,0
chr20:17896337-17896605,0
chr20:17938831-17939107,0
chr20:17959548-17959967,0
chr20:1803443-1803849,0
chr20:1805052-1805422,0
chr20:18053699-18053714,0
chr20:1805766-1806297,0
chr20:1809154-1809364,0
chr20:1809643-1810372,0
chr20:1811802-1812198,0
chr20:1813114-1813493,0
chr20:1816195-1816551,0
chr20:1819376-1819511,0
chr20:1820060-1820250,0
chr20:1820680-1821110,0
chr20:1823062-1823287,0
chr20:1823584-1823742,0
chr20:18252615-18252921,0
chr20:1827971-1828159,0
chr20:1828651-1828823,0
chr20:18295448-18295808,0
chr20:18378106-18378300,0
chr20:1838649-1838861,0
chr20:1839508-1839819,0
chr20:1840955-1841087,0
chr20:1844757-1845182,0
chr20:18554877-18554944,0
chr20:1857533-1857719,0
chr20:18585232-18585428,0
chr20:1858933-1859251,0
chr20:1861820-1861944,0
chr20:18705559-18705786,0
chr20:1871203-1871534,0
chr20:1871850-1872169,0
chr20:18719750-18720075,0
chr20:18798626-18798957,0
chr20:18916117-18916172,0
chr20:1892714-1892729,0
chr20:1896371-1896875,0
chr20:18977598-18977777,0
chr20:1897926-1898396,0
chr20:1900685-1900846,0
chr20:19022098-19022501,0
chr20:19024697-19025107,0
chr20:19055742-19055788,0
chr20:1906855-1907190,0
chr20:1911944-1912180,0
chr20:19222320-19222516,0
chr20:19223666-19224018,0
chr20:19232902-19233313,0
chr20:19241550-19241749,0
chr20:19249463-19249851,0
chr20:19253964-19254193,0
chr20:19254460-19254710,0
chr20:19260764-19261053,0
chr20:19262860-19263235,0
chr20:19268495-19268743,0
chr20:19300514-19300761,0
chr20:19318690-19319069,0
chr20:19343147-19343481,0
chr20:19427638-19427809,0
chr20:1943749-1944233,0
chr20:1944960-1945610,0
chr20:1959695-1959926,0
chr20:1960551-1960795,0
chr20:1962592-1962795,0
chr20:1964129-1964488,0
chr20:19720554-19720582,0
chr20:19726118-19726363,0
chr20:19735374-19735884,0
chr20:19737102-19737475,0
